ASFIndex,DATE,TIME,E,N,KP,DEPTH,ALT,GYRO,PITCH,ROLL,CP,FG,DCC
00:03:26.878,03/05/2019,12:28:05,249127.70,947828.26,64.407,119.2,24.0,311.6,2.4,-1.9,-1056,-12,2.669
00:03:27.878,03/05/2019,12:28:06,249128.45,947828.28,64.407,119.3,19.9,311.5,2.2,-2.3,-1056,-9,3.268
00:03:28.878,03/05/2019,12:28:07,249128.47,947828.28,64.407,119.5,21.2,311.5,2.6,-2.6,-1056,-12,3.279
00:03:29.878,03/05/2019,12:28:08,249128.78,947828.80,64.407,119.5,21.8,311.5,2.5,-2.6,-1056,-12,3.851
00:03:30.878,03/05/2019,12:28:09,249128.77,947828.79,64.407,119.8,21.5,311.6,2.5,-2.7,-1056,-12,3.832
00:03:31.878,03/05/2019,12:28:10,249128.57,947828.93,64.407,119.3,22.2,311.6,2.2,-2.7,-1056,-12,3.769
00:03:32.878,03/05/2019,12:28:11,249128.57,947828.93,64.407,119.6,21.9,311.5,2.2,-2.5,-1056,-12,3.766
00:03:33.878,03/05/2019,12:28:12,249128.20,947828.19,64.407,119.9,21.9,311.5,2.4,-2.4,-1056,-12,3.017
00:03:34.878,03/05/2019,12:28:13,249128.04,947828.25,64.407,119.3,22.4,311.5,2.5,-2.6,-1056,-12,2.927
00:03:35.878,03/05/2019,12:28:14,249128.07,947828.23,64.407,119.8,19.8,311.5,2.6,-2.9,-1055,-6,2.933
00:03:36.878,03/05/2019,12:28:15,249128.74,947829.02,64.407,119.4,18.4,311.5,2.6,-2.7,-1055,-6,3.951
00:03:37.878,03/05/2019,12:28:16,249128.76,947828.99,64.407,119.6,21.2,311.6,1.4,-2.0,-1055,-6,3.948
00:03:38.878,03/05/2019,12:28:17,249128.50,947828.45,64.407,119.3,20.6,311.2,1.5,-1.3,-1055,-3,3.414
00:03:39.878,03/05/2019,12:28:18,249128.49,947828.45,64.407,119.2,20.3,311.2,1.4,-1.2,-1055,-3,3.408
00:03:40.878,03/05/2019,12:28:19,249127.80,947828.12,64.407,121.3,24.0,311.1,0.8,-1.9,-1055,-3,2.661
00:03:41.878,03/05/2019,12:28:20,249127.85,947828.10,64.407,120.0,0.7,310.7,-1.7,-1.8,-1056,-3,2.683
00:03:42.878,03/05/2019,12:28:21,249128.18,947828.23,64.407,120.4,0.7,310.4,-5.3,-1.3,-1056,-3,3.028
00:03:43.878,03/05/2019,12:28:22,249128.22,947828.26,64.407,119.8,0.7,310.7,-7.4,-1.2,-1056,-3,3.074
00:03:44.878,03/05/2019,12:28:23,249128.33,947829.17,64.407,119.6,0.8,311.5,-7.9,-1.3,-1055,-3,3.724
00:03:45.878,03/05/2019,12:28:24,249128.17,947829.25,64.408,120.1,0.9,312.3,-6.7,-1.3,-1055,-3,3.643
00:03:46.878,03/05/2019,12:28:25,249128.18,947829.21,64.408,119.7,0.8,313.2,-5.5,-1.5,-1056,-3,3.631
00:03:47.878,03/05/2019,12:28:26,249127.37,947828.23,64.407,119.4,0.9,313.3,-5.3,-2.4,-1056,0,2.388
00:03:48.878,03/05/2019,12:28:27,249127.37,947828.22,64.407,120.6,50.0,312.9,-5.9,-1.7,-1056,0,2.379
00:03:49.878,03/05/2019,12:28:28,249127.10,947829.31,64.408,119.6,0.9,312.3,-6.3,-0.7,-1056,0,2.836
00:03:50.878,03/05/2019,12:28:29,249127.14,947829.36,64.408,119.6,1.0,312.3,-6.2,-1.1,-1055,0,2.900
00:03:51.878,03/05/2019,12:28:30,249127.70,947830.40,64.409,120.1,1.0,313.0,-5.8,-1.8,-1055,-3,3.982
00:03:52.878,03/05/2019,12:28:31,249127.70,947830.43,64.409,119.8,1.0,313.6,-5.5,-2.7,-1055,0,4.003
00:03:53.878,03/05/2019,12:28:32,249127.34,947830.36,64.409,119.6,1.0,313.5,-5.4,-2.3,-1055,0,3.672
00:03:54.878,03/05/2019,12:28:33,249127.27,947830.35,64.409,119.8,1.1,312.5,-5.4,-1.2,-1055,0,3.613
00:03:55.878,03/05/2019,12:28:34,249126.27,947830.11,64.409,119.0,1.0,311.2,-5.5,-1.5,-1055,0,2.675
00:03:56.878,03/05/2019,12:28:35,249125.98,947830.60,64.410,119.8,1.0,310.8,-5.6,-1.7,-1055,0,2.752
00:03:57.878,03/05/2019,12:28:36,249125.99,947830.67,64.410,119.5,1.1,311.0,-5.7,-1.2,-1055,0,2.795
00:03:58.878,03/05/2019,12:28:37,249126.38,947831.41,64.410,119.0,1.1,311.6,-5.5,-1.5,-1055,0,3.555
00:03:59.878,03/05/2019,12:28:38,249126.38,947831.46,64.410,119.8,1.1,312.0,-5.5,-2.0,-1055,0,3.588
00:04:00.878,03/05/2019,12:28:39,249126.26,947831.41,64.410,119.2,1.0,312.4,-5.7,-1.4,-1055,0,3.465
00:04:01.878,03/05/2019,12:28:40,249126.18,947831.44,64.411,119.2,1.0,312.2,-5.9,-1.1,-1055,0,3.424
00:04:02.878,03/05/2019,12:28:41,249125.58,947831.70,64.411,119.3,1.0,311.8,-6.0,-1.1,-1055,0,3.107
00:04:03.878,03/05/2019,12:28:42,249125.53,947831.74,64.411,119.0,1.0,311.5,-5.7,-0.7,-1055,0,3.094
00:04:04.878,03/05/2019,12:28:43,249125.20,947831.95,64.412,119.0,1.0,311.2,-5.8,-0.7,-1055,0,2.961
00:04:05.878,03/05/2019,12:28:44,249125.18,947832.02,64.412,119.0,1.0,311.2,-6.0,-0.5,-1055,0,2.982
00:04:06.878,03/05/2019,12:28:45,249125.50,947832.49,64.412,119.1,1.1,311.5,-6.2,-0.6,-1055,0,3.528
00:04:07.878,03/05/2019,12:28:46,249125.43,947833.01,64.412,118.9,1.1,311.7,-6.2,-0.7,-1055,0,3.793
00:04:08.878,03/05/2019,12:28:47,249125.36,947833.07,64.412,119.0,1.1,311.5,-6.1,-0.8,-1055,0,3.773
00:04:09.878,03/05/2019,12:28:48,249124.78,947833.21,64.413,119.2,1.1,311.4,-6.0,-1.0,-1055,-3,3.410
00:04:10.878,03/05/2019,12:28:49,249124.71,947833.27,64.413,119.2,1.1,311.3,-5.9,-1.0,-1055,0,3.387
00:04:11.878,03/05/2019,12:28:50,249124.41,947833.23,64.413,118.9,1.2,311.4,-6.0,-0.8,-1055,-3,3.130
00:04:12.878,03/05/2019,12:28:51,249124.36,947833.29,64.413,118.9,50.0,311.2,-5.8,-1.0,-1055,0,3.122
00:04:13.878,03/05/2019,12:28:52,249124.38,947833.31,64.413,119.2,1.2,311.0,-5.9,-1.0,-1055,0,3.154
00:04:14.878,03/05/2019,12:28:53,249124.32,947833.44,64.413,118.8,1.3,310.7,-5.9,-0.6,-1056,0,3.184
00:04:15.878,03/05/2019,12:28:54,249124.14,947833.87,64.414,118.7,1.2,310.6,-5.9,-1.0,-1055,0,3.308
00:04:16.878,03/05/2019,12:28:55,249123.90,947834.32,64.414,119.3,1.2,310.7,-5.8,-1.9,-1055,0,3.398
00:04:17.878,03/05/2019,12:28:56,249123.84,947834.41,64.414,119.0,1.2,311.1,-6.0,-0.5,-1055,0,3.406
00:04:18.878,03/05/2019,12:28:57,249123.81,947834.22,64.414,119.0,1.2,311.3,-6.0,-0.4,-1055,0,3.263
00:04:19.878,03/05/2019,12:28:58,249123.75,947834.31,64.414,118.9,1.2,311.3,-5.9,-1.5,-1055,0,3.268
00:04:20.878,03/05/2019,12:28:59,249123.58,947834.65,64.415,119.0,1.2,311.7,-5.8,-1.3,-1055,0,3.341
00:04:21.878,03/05/2019,12:29:00,249123.50,947834.78,64.415,119.2,1.2,311.9,-5.5,-0.5,-1056,0,3.358
00:04:22.878,03/05/2019,12:29:01,249123.15,947835.18,64.415,119.1,1.1,311.7,-5.5,-1.0,-1056,0,3.325
00:04:23.878,03/05/2019,12:29:02,249123.08,947835.28,64.415,119.0,1.2,311.5,-5.6,-1.4,-1055,0,3.335
00:04:24.878,03/05/2019,12:29:03,249122.83,947835.19,64.416,119.2,1.2,311.1,-5.6,-0.9,-1055,0,3.081
00:04:25.878,03/05/2019,12:29:04,249122.76,947835.34,64.416,118.9,1.2,310.9,-5.7,-0.6,-1055,-3,3.121
00:04:26.878,03/05/2019,12:29:05,249122.83,947835.64,64.416,118.9,1.2,312.0,-5.8,-0.6,-1055,-3,3.356
00:04:27.878,03/05/2019,12:29:06,249122.84,947835.95,64.416,119.0,1.2,313.5,-5.7,-0.9,-1055,0,3.559
00:04:28.878,03/05/2019,12:29:07,249122.75,947836.09,64.416,119.2,1.2,314.3,-5.5,-1.3,-1055,0,3.576
00:04:29.878,03/05/2019,12:29:08,249122.16,947835.92,64.417,119.1,1.2,313.6,-4.8,-1.4,-1055,0,3.005
00:04:30.878,03/05/2019,12:29:09,249122.05,947836.06,64.417,119.0,1.3,311.9,-4.9,-0.5,-1055,0,3.006
00:04:31.878,03/05/2019,12:29:10,249122.02,947836.13,64.417,118.7,1.3,310.4,-5.4,-0.6,-1055,0,3.025
00:04:32.878,03/05/2019,12:29:11,249121.95,947836.28,64.417,119.0,1.3,309.4,-5.6,-1.2,-1056,0,3.064
00:04:33.878,03/05/2019,12:29:12,249122.33,947836.81,64.417,118.9,1.3,309.6,-5.3,-0.8,-1056,0,3.684
00:04:34.878,03/05/2019,12:29:13,249122.25,947836.93,64.417,118.8,1.3,310.1,-4.8,-0.9,-1056,0,3.693
00:04:35.878,03/05/2019,12:29:14,249121.95,947836.76,64.417,119.2,1.3,310.5,-4.7,-2.0,-1056,-3,3.357
00:04:36.878,03/05/2019,12:29:15,249121.86,947836.98,64.418,118.9,1.2,310.8,-5.3,-1.4,-1056,0,3.423
00:04:37.878,03/05/2019,12:29:16,249121.17,947837.28,64.418,119.0,1.2,310.8,-5.5,-0.3,-1055,-3,3.060
00:04:38.878,03/05/2019,12:29:17,249121.42,947837.57,64.418,118.9,1.2,310.4,-5.6,-1.0,-1055,0,3.432
00:04:39.878,03/05/2019,12:29:18,249121.35,947837.74,64.418,119.1,1.2,310.2,-5.6,-1.3,-1056,0,3.480
00:04:40.878,03/05/2019,12:29:19,249121.38,947837.67,64.418,119.2,50.0,310.2,-5.3,-0.9,-1056,0,3.463
00:04:41.878,03/05/2019,12:29:20,249121.27,947837.86,64.419,119.0,1.1,310.2,-5.2,-0.9,-1056,0,3.497
00:04:42.878,03/05/2019,12:29:21,249120.71,947837.82,64.419,118.8,1.1,310.2,-5.0,-1.2,-1056,0,3.025
00:04:43.878,03/05/2019,12:29:22,249120.59,947837.99,64.419,119.2,1.1,310.2,-5.1,-0.9,-1056,0,3.039
00:04:44.878,03/05/2019,12:29:23,249120.54,947837.88,64.419,119.0,1.1,310.5,-4.9,-0.5,-1055,0,2.927
00:04:45.878,03/05/2019,12:29:24,249120.41,947838.08,64.419,119.2,1.1,310.6,-4.9,-1.1,-1055,0,2.948
00:04:46.878,03/05/2019,12:29:25,249120.29,947838.12,64.419,119.0,1.0,311.1,-4.8,-0.9,-1055,-3,2.882
00:04:47.878,03/05/2019,12:29:26,249120.17,947838.34,64.420,118.9,1.1,311.5,-4.8,-0.8,-1055,0,2.924
00:04:48.878,03/05/2019,12:29:27,249119.82,947838.38,64.420,119.2,1.1,311.1,-4.7,-1.6,-1055,0,2.668
00:04:49.878,03/05/2019,12:29:28,249120.31,947838.47,64.420,121.4,1.0,311.0,-4.8,-1.4,-1055,-3,3.115
00:04:50.878,03/05/2019,12:29:29,249120.19,947838.70,64.420,119.2,1.1,311.1,-5.2,-0.7,-1055,0,3.162
00:04:51.878,03/05/2019,12:29:30,249120.26,947839.23,64.420,119.0,1.1,311.3,-5.5,-1.4,-1055,0,3.540
00:04:52.878,03/05/2019,12:29:31,249120.09,947839.45,64.421,119.0,1.1,311.4,-5.4,-1.9,-1055,0,3.538
00:04:53.878,03/05/2019,12:29:32,249119.56,947839.44,64.421,119.0,1.1,311.1,-5.4,-1.5,-1055,0,3.114
00:04:54.878,03/05/2019,12:29:33,249119.40,947839.62,64.421,119.2,1.1,310.7,-5.6,-1.0,-1055,0,3.095
00:04:55.878,03/05/2019,12:29:34,249119.15,947838.84,64.421,119.1,1.1,310.5,-5.5,-1.6,-1055,0,2.423
00:04:56.878,03/05/2019,12:29:35,249119.04,947839.10,64.421,118.9,1.1,311.5,-5.5,-1.0,-1055,0,2.500
00:04:57.878,03/05/2019,12:29:36,249119.24,947839.35,64.421,119.1,1.1,312.0,-5.3,-1.4,-1055,0,2.806
00:04:58.878,03/05/2019,12:29:37,249119.06,947839.60,64.421,119.0,1.1,311.7,-5.1,-1.7,-1055,0,2.826
00:04:59.878,03/05/2019,12:29:38,249119.03,947840.35,64.422,118.9,1.1,311.1,-5.0,-1.3,-1055,0,3.259
00:05:00.878,03/05/2019,12:29:39,249118.84,947839.99,64.422,119.2,1.2,310.3,-5.2,-1.1,-1055,0,2.891
00:05:01.878,03/05/2019,12:29:40,249118.66,947840.18,64.422,119.0,1.1,310.0,-5.2,-1.3,-1056,0,2.859
00:05:02.878,03/05/2019,12:29:41,249118.42,947839.83,64.422,119.0,1.2,310.1,-5.2,-1.3,-1056,0,2.461
00:05:03.878,03/05/2019,12:29:42,249118.22,947840.07,64.422,119.1,1.1,310.4,-5.1,-1.3,-1056,0,2.448
00:05:04.878,03/05/2019,12:29:43,249118.04,947840.42,64.423,119.1,1.1,310.7,-5.0,-1.4,-1056,0,2.517
00:05:05.878,03/05/2019,12:29:44,249117.89,947840.64,64.423,119.0,1.2,311.0,-5.3,-1.2,-1056,0,2.532
00:05:06.878,03/05/2019,12:29:45,249118.20,947840.87,64.423,118.9,1.1,311.2,-5.4,-1.2,-1056,0,2.929
00:05:07.878,03/05/2019,12:29:46,249118.08,947841.11,64.423,118.7,1.1,314.0,-5.2,-0.7,-1056,0,2.977
00:05:08.878,03/05/2019,12:29:47,249118.35,947841.55,64.423,118.8,1.1,316.7,-5.0,-1.1,-1056,0,3.456
00:05:09.878,03/05/2019,12:29:48,249117.92,947841.31,64.423,119.0,1.0,316.9,-4.7,-1.6,-1056,0,2.967
00:05:10.878,03/05/2019,12:29:49,249117.73,947841.44,64.424,119.4,1.1,316.6,-5.2,-0.4,-1056,0,2.903
00:05:11.878,03/05/2019,12:29:50,249117.48,947841.01,64.423,119.1,1.1,315.6,-5.5,-0.7,-1056,0,2.437
00:05:12.878,03/05/2019,12:29:51,249117.35,947841.22,64.424,118.9,1.1,316.3,-5.5,-1.0,-1056,0,2.466
00:05:13.878,03/05/2019,12:29:52,249117.83,947842.12,64.424,118.5,1.1,319.5,-5.4,-0.8,-1055,0,3.395
00:05:14.878,03/05/2019,12:29:53,249117.67,947842.30,64.424,119.0,1.1,320.4,-5.1,-1.0,-1055,0,3.384
00:05:15.878,03/05/2019,12:29:54,249117.85,947842.89,64.425,119.1,1.1,319.8,-5.0,-1.6,-1055,0,3.894
00:05:16.878,03/05/2019,12:29:55,249117.65,947843.03,64.425,119.3,1.1,318.6,-5.4,-1.0,-1055,0,3.813
00:05:17.878,03/05/2019,12:29:56,249117.08,947842.39,64.425,118.9,1.1,317.2,-5.6,-0.6,-1055,0,2.972
00:05:18.878,03/05/2019,12:29:57,249116.89,947842.55,64.425,118.9,1.1,316.5,-5.6,-0.5,-1055,0,2.925
00:05:19.878,03/05/2019,12:29:58,249116.44,947842.46,64.425,119.2,1.1,316.3,-5.4,-0.8,-1055,0,2.513
00:05:20.878,03/05/2019,12:29:59,249117.23,947843.30,64.425,118.9,1.2,316.2,-5.2,-1.0,-1055,0,3.647
00:05:21.878,03/05/2019,12:30:00,249117.07,947843.51,64.426,119.2,1.2,316.3,-4.9,-1.2,-1055,0,3.655
00:05:22.878,03/05/2019,12:30:01,249117.02,947844.12,64.426,118.8,1.2,316.4,-4.9,-1.2,-1055,0,3.992
00:05:23.878,03/05/2019,12:30:02,249116.81,947844.28,64.426,119.0,1.2,316.5,-5.1,-1.2,-1056,0,3.926
00:05:24.878,03/05/2019,12:30:03,249115.98,947843.69,64.426,119.0,1.2,316.6,-5.2,-1.3,-1055,0,2.904
00:05:25.878,03/05/2019,12:30:04,249115.81,947843.86,64.427,119.0,1.2,316.6,-4.9,-1.5,-1055,0,2.878
00:05:26.878,03/05/2019,12:30:05,249115.80,947843.67,64.427,119.0,1.2,316.5,-5.0,-1.4,-1056,0,2.753
00:05:27.878,03/05/2019,12:30:06,249115.64,947843.88,64.427,118.9,1.2,316.5,-5.0,-1.3,-1055,0,2.756
00:05:28.878,03/05/2019,12:30:07,249115.98,947844.53,64.427,119.2,1.2,316.6,-5.2,-1.4,-1056,0,3.422
00:05:29.878,03/05/2019,12:30:08,249115.81,947844.75,64.427,119.0,1.2,317.2,-5.4,-1.0,-1055,0,3.419
00:05:30.878,03/05/2019,12:30:09,249115.82,947845.62,64.428,119.2,1.2,318.1,-5.5,-1.2,-1055,0,3.969
00:05:31.878,03/05/2019,12:30:10,249115.28,947844.76,64.428,118.8,1.2,317.9,-5.4,-1.6,-1055,0,3.007
00:05:32.878,03/05/2019,12:30:11,249115.07,947844.95,64.428,119.1,1.2,316.9,-5.2,-1.5,-1055,0,2.960
00:05:33.878,03/05/2019,12:30:12,249114.85,947845.17,64.428,119.0,1.2,316.3,-5.4,-1.1,-1056,0,2.920
00:05:34.878,03/05/2019,12:30:13,249114.67,947845.41,64.429,118.9,1.1,316.2,-5.3,-1.1,-1056,0,2.924
00:05:35.878,03/05/2019,12:30:14,249115.22,947846.34,64.429,119.1,1.2,316.4,-5.2,-1.2,-1055,0,3.938
00:05:36.878,03/05/2019,12:30:15,249115.04,947846.53,64.429,119.0,1.1,316.6,-5.3,-0.9,-1055,0,3.910
00:05:37.878,03/05/2019,12:30:16,249114.91,947846.18,64.429,119.2,1.1,317.0,-5.2,-1.2,-1055,0,3.594
00:05:38.878,03/05/2019,12:30:17,249114.72,947846.40,64.429,119.0,1.1,317.3,-5.4,-1.0,-1055,0,3.575
00:05:39.878,03/05/2019,12:30:18,249114.15,947845.83,64.429,119.0,1.2,317.4,-5.4,-0.9,-1055,0,2.776
00:05:40.878,03/05/2019,12:30:19,249113.98,947846.07,64.430,118.6,1.2,317.5,-5.3,-0.9,-1055,0,2.793
00:05:41.878,03/05/2019,12:30:20,249114.39,947846.52,64.430,119.2,1.2,317.4,-5.3,-1.0,-1055,0,3.395
00:05:42.878,03/05/2019,12:30:21,249114.71,947847.13,64.430,119.5,1.2,317.5,-5.2,-0.9,-1055,0,4.016
00:05:43.878,03/05/2019,12:30:22,249114.50,947847.32,64.430,119.1,1.1,317.6,-5.2,-1.2,-1055,0,3.970
00:05:44.878,03/05/2019,12:30:23,249114.28,947847.51,64.430,118.3,1.1,317.7,-5.3,-1.1,-1055,0,3.914
00:05:45.878,03/05/2019,12:30:24,249114.08,947847.70,64.431,119.3,1.1,317.4,-5.4,-1.1,-1055,0,3.869
00:05:46.878,03/05/2019,12:30:25,249113.91,947847.95,64.431,118.8,1.1,317.0,-5.1,-1.8,-1055,0,3.893
00:05:47.878,03/05/2019,12:30:26,249113.11,947847.28,64.431,118.9,1.1,317.1,-4.9,-1.6,-1056,0,2.853
00:05:48.878,03/05/2019,12:30:27,249113.62,947847.56,64.431,119.3,1.1,317.4,-5.0,-1.5,-1056,0,3.424
00:05:49.878,03/05/2019,12:30:28,249113.42,947847.79,64.431,119.0,1.1,317.6,-5.1,-1.9,-1056,0,3.407
00:05:50.878,03/05/2019,12:30:29,249113.72,947848.58,64.432,119.1,1.2,317.6,-5.1,-2.0,-1056,0,4.135
00:05:51.878,03/05/2019,12:30:30,249113.52,947848.82,64.432,119.1,1.2,317.5,-5.2,-1.8,-1056,0,4.114
00:05:52.878,03/05/2019,12:30:31,249112.88,947848.45,64.432,119.4,1.2,317.4,-5.2,-1.9,-1056,0,3.388
00:05:53.878,03/05/2019,12:30:32,249112.55,947847.73,64.432,119.2,1.2,317.7,-5.2,-1.7,-1055,0,2.681
00:05:54.878,03/05/2019,12:30:33,249112.39,947847.98,64.432,119.2,1.2,318.0,-5.3,-1.5,-1055,0,2.709
00:05:55.878,03/05/2019,12:30:34,249112.23,947848.28,64.432,118.9,1.1,318.3,-5.2,-1.4,-1055,0,2.767
00:05:56.878,03/05/2019,12:30:35,249112.05,947848.56,64.433,119.1,1.3,318.3,-5.3,-1.3,-1055,0,2.803
00:05:57.878,03/05/2019,12:30:36,249112.79,947849.89,64.433,119.7,1.2,318.0,-5.3,-1.5,-1055,0,4.196
00:05:58.878,03/05/2019,12:30:37,249112.58,947850.11,64.434,119.0,1.1,317.5,-5.3,-1.4,-1055,0,4.166
00:05:59.878,03/05/2019,12:30:38,249112.19,947849.59,64.433,118.9,1.2,317.4,-5.4,-0.7,-1056,0,3.544
00:06:00.878,03/05/2019,12:30:39,249111.61,947848.96,64.433,119.1,1.2,317.6,-5.6,-0.8,-1056,0,2.702
00:06:01.878,03/05/2019,12:30:40,249111.45,947849.25,64.434,118.9,1.1,317.8,-5.5,-1.2,-1056,0,2.752
00:06:02.878,03/05/2019,12:30:41,249112.24,947849.79,64.434,118.9,1.2,318.0,-5.4,-1.0,-1056,0,3.708
00:06:03.878,03/05/2019,12:30:42,249112.05,947850.07,64.434,119.1,1.2,318.0,-5.4,-1.0,-1056,0,3.725
00:06:04.878,03/05/2019,12:30:43,249112.00,947850.66,64.434,119.0,1.2,318.0,-5.6,-1.4,-1055,0,4.053
00:06:05.878,03/05/2019,12:30:44,249111.79,947850.87,64.435,119.0,1.2,317.9,-5.4,-1.5,-1055,0,4.018
00:06:06.878,03/05/2019,12:30:45,249111.01,947850.30,64.435,119.0,1.2,317.7,-5.3,-1.3,-1055,0,3.044
00:06:07.878,03/05/2019,12:30:46,249110.85,947850.51,64.435,119.0,1.1,317.9,-5.3,-1.1,-1055,0,3.050
00:06:08.878,03/05/2019,12:30:47,249110.86,947850.02,64.435,119.1,1.2,318.1,-5.5,-1.0,-1055,0,2.762
00:06:09.878,03/05/2019,12:30:48,249110.73,947850.29,64.435,118.8,1.2,318.2,-5.4,-1.1,-1055,0,2.818
00:06:10.878,03/05/2019,12:30:49,249111.10,947850.99,64.435,119.1,1.2,318.6,-5.3,-0.9,-1055,0,3.548
00:06:11.878,03/05/2019,12:30:50,249110.98,947851.65,64.436,119.3,1.2,318.9,-5.3,-1.1,-1055,0,3.858
00:06:12.878,03/05/2019,12:30:51,249110.83,947851.85,64.436,119.0,1.1,318.9,-5.4,-0.9,-1055,0,3.862
00:06:13.878,03/05/2019,12:30:52,249110.42,947851.25,64.436,119.7,1.1,318.7,-5.5,-0.8,-1055,0,3.165
00:06:14.878,03/05/2019,12:30:53,249110.29,947851.47,64.436,119.0,1.1,318.4,-5.4,-0.9,-1055,0,3.196
00:06:15.878,03/05/2019,12:30:54,249110.06,947851.41,64.436,119.2,1.1,318.5,-5.3,-0.9,-1055,0,2.986
00:06:16.878,03/05/2019,12:30:55,249109.91,947851.64,64.436,119.3,50.0,318.4,-5.3,-0.8,-1055,0,3.004
00:06:17.878,03/05/2019,12:30:56,249109.81,947852.55,64.437,119.1,1.1,318.6,-5.4,-1.0,-1055,0,3.490
00:06:18.878,03/05/2019,12:30:57,249109.71,947852.75,64.437,118.9,1.2,319.1,-5.7,-1.0,-1055,0,3.527
00:06:19.878,03/05/2019,12:30:58,249109.66,947852.69,64.437,119.3,1.2,319.3,-5.7,-1.3,-1055,0,3.453
00:06:20.878,03/05/2019,12:30:59,249109.15,947852.54,64.438,119.0,1.1,319.4,-5.6,-1.4,-1055,0,2.958
00:06:21.878,03/05/2019,12:31:00,249109.01,947852.75,64.438,119.0,1.2,319.4,-5.7,-1.3,-1055,0,2.978
00:06:22.878,03/05/2019,12:31:01,249108.66,947853.13,64.438,118.9,1.1,319.3,-5.8,-1.4,-1055,0,2.934
00:06:23.878,03/05/2019,12:31:02,249108.58,947853.35,64.439,119.2,1.1,319.2,-5.9,-1.4,-1055,0,3.004
00:06:24.878,03/05/2019,12:31:03,249109.06,947853.76,64.439,118.9,1.2,319.2,-5.8,-1.4,-1055,0,3.641
00:06:25.878,03/05/2019,12:31:04,249108.91,947853.94,64.439,119.3,1.2,319.0,-5.6,-1.5,-1055,0,3.628
00:06:26.878,03/05/2019,12:31:05,249108.53,947854.48,64.440,119.2,1.2,318.5,-5.5,-1.7,-1055,0,3.665
00:06:27.878,03/05/2019,12:31:06,249108.37,947854.69,64.440,119.2,1.1,318.5,-5.8,-1.2,-1055,0,3.661
00:06:28.878,03/05/2019,12:31:07,249107.46,947854.56,64.440,119.1,1.2,318.8,-6.0,-1.1,-1055,0,2.866
00:06:29.878,03/05/2019,12:31:08,249107.36,947854.75,64.440,118.8,1.2,318.9,-5.9,-1.5,-1055,0,2.904
00:06:30.878,03/05/2019,12:31:09,249107.68,947854.63,64.440,118.8,1.2,319.0,-5.9,-1.6,-1056,0,3.086
00:06:31.878,03/05/2019,12:31:10,249107.80,947855.61,64.441,119.1,1.2,319.2,-5.7,-1.5,-1056,0,3.780
00:06:32.878,03/05/2019,12:31:11,249107.63,947855.82,64.441,119.2,1.2,318.9,-5.4,-1.6,-1055,0,3.771
00:06:33.878,03/05/2019,12:31:12,249106.88,947856.14,64.442,119.1,1.1,318.6,-5.5,-1.4,-1055,0,3.379
00:06:34.878,03/05/2019,12:31:13,249106.74,947856.30,64.442,119.4,1.2,318.8,-5.7,-1.1,-1055,0,3.369
00:06:35.878,03/05/2019,12:31:14,249106.33,947855.37,64.442,119.3,1.2,319.1,-5.8,-1.3,-1055,0,2.477
00:06:36.878,03/05/2019,12:31:15,249106.21,947855.61,64.442,119.3,1.2,319.1,-5.9,-1.2,-1055,0,2.521
00:06:37.878,03/05/2019,12:31:16,249106.34,947856.19,64.442,119.0,1.1,318.9,-5.7,-0.8,-1055,0,2.983
00:06:38.878,03/05/2019,12:31:17,249106.19,947856.43,64.443,119.3,1.1,318.8,-5.6,-0.6,-1055,0,3.014
00:06:39.878,03/05/2019,12:31:18,249106.50,947857.78,64.443,119.0,1.1,319.0,-5.6,-0.7,-1055,0,4.094
00:06:40.878,03/05/2019,12:31:19,249106.33,947857.96,64.444,119.1,1.1,319.0,-5.6,-0.6,-1055,0,4.066
00:06:41.878,03/05/2019,12:31:20,249105.74,947857.33,64.443,119.1,50.0,319.1,-5.7,-0.5,-1055,0,3.213
00:06:42.878,03/05/2019,12:31:21,249105.30,947856.92,64.443,119.3,1.1,318.8,-5.7,-1.5,-1055,0,2.611
00:06:43.878,03/05/2019,12:31:22,249105.16,947857.15,64.444,119.1,1.1,319.1,-5.8,-0.7,-1055,0,2.640
00:06:44.878,03/05/2019,12:31:23,249105.32,947857.75,64.444,119.0,1.1,319.4,-5.9,-0.1,-1055,0,3.139
00:06:45.878,03/05/2019,12:31:24,249105.16,947857.96,64.444,119.1,1.1,319.1,-5.8,-0.8,-1055,0,3.143
00:06:46.878,03/05/2019,12:31:25,249105.28,947858.84,64.445,119.0,1.2,318.9,-5.9,-0.8,-1055,0,3.778
00:06:47.878,03/05/2019,12:31:26,249105.10,947859.01,64.445,119.3,1.1,318.9,-6.0,-0.4,-1055,0,3.741
00:06:48.878,03/05/2019,12:31:27,249104.80,947858.86,64.445,119.0,1.2,319.0,-5.8,-0.5,-1055,0,3.412
00:06:49.878,03/05/2019,12:31:28,249104.63,947859.08,64.446,119.0,1.1,319.2,-5.8,-0.7,-1055,0,3.416
00:06:50.878,03/05/2019,12:31:29,249104.17,947858.51,64.445,118.8,1.2,319.4,-6.2,-0.8,-1055,0,2.702
00:06:51.878,03/05/2019,12:31:30,249103.98,947858.73,64.446,119.3,1.2,319.4,-5.8,-0.8,-1055,0,2.686
00:06:52.878,03/05/2019,12:31:31,249104.09,947859.79,64.446,118.9,1.2,319.3,-5.7,-0.9,-1055,0,3.425
